Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Year,Month,Day
25,9.6,15.1,5.5,0.0,0.0,9,48.0,6,10,15,10,93.0,89.0,1022.7,1020.7,0.0,0.0,12.5,12.3,1,1.0,2025,8,1
25,9.8,15.3,0.0,0.0,0.0,13,80.5,6,4,14,20,57.0,71.0,1025.6,1025.0,0.0,0.0,12.4,13.5,0,1.0,2024,9,15
25,10.1,14.2,1.2,0.0,0.0,15,72.0,10,2,9,5,86.0,93.0,1013.8,1011.2,0.0,0.0,10.1,11.1,1,1.0,2025,7,30
25,16.9,20.4,4.2,0.0,0.0,11,50.0,8,9,14,4,82.5,85.0,1025.7,1023.0,0.0,0.0,19.6,18.7,1,1.0,2025,5,21
25,11.8,13.9,5.5,0.0,0.0,3,78.0,9,12,8,13,92.0,83.0,1009.9,1000.2,0.0,0.0,12.4,11.7,1,1.0,2025,7,1
25,18.2,22.6,5.5,0.0,0.0,15,63.0,12,10,16,19,67.0,69.0,1025.7,1023.9,0.0,0.0,22.1,20.5,1,1.0,2025,4,15
25,16.1,23.8,0.4,0.0,0.0,13,43.0,4,8,5,7,85.0,80.0,1017.3,1015.4,0.0,0.0,19.0,22.4,0,1.0,2025,4,29
25,9.1,17.1,5.5,0.0,0.0,5,35.0,10,7,9,5,93.0,72.0,1031.1,1028.7,0.0,0.0,10.4,15.6,1,1.0,2025,8,19
25,16.0,26.4,0.0,0.0,0.0,15,43.0,4,11,5,1,45.0,50.0,1018.3,1016.2,0.0,0.0,21.5,24.7,0,1.0,2025,4,7
25,16.3,17.1,1.4,0.0,0.0,0,37.0,14,11,9,2,95.0,95.0,1022.3,1019.0,0.0,0.0,16.9,16.5,1,1.0,2024,8,14
25,16.7,19.1,0.0,0.0,0.0,15,80.0,6,10,15,20,84.0,87.0,1020.8,1020.7,0.0,0.0,17.6,16.2,0,1.0,2024,9,12
25,11.8,13.9,5.5,0.0,0.0,3,78.0,9,12,8,13,92.0,83.0,1009.9,1000.2,0.0,0.0,12.4,11.7,1,1.0,2025,7,1
25,13.9,19.2,5.5,0.0,0.0,15,80.5,7,8,16,20,74.0,80.0,1024.3,1024.9,0.0,0.0,18.0,16.9,1,1.0,2025,5,19
25,11.3,13.8,0.8,0.0,0.0,9,74.0,9,4,13,16,85.0,90.0,1014.2,1015.5,0.0,0.0,11.5,12.3,0,1.0,2025,6,4
25,21.8,30.5,0.2,0.0,0.0,3,70.0,1,15,2,13,84.0,71.0,1003.7,998.3,0.0,0.0,26.1,29.4,0,1.0,2025,1,15
25,9.4,14.6,1.4,0.0,0.0,9,61.0,9,10,3,19,78.0,83.0,1032.2,1029.4,0.0,0.0,11.5,12.6,1,1.0,2024,8,1
25,18.6,23.6,5.5,0.0,0.0,9,69.0,5,4,11,20,89.0,82.0,1006.4,1005.6,0.0,0.0,20.1,22.8,1,1.0,2025,3,30
25,14.5,18.1,5.5,0.0,0.0,13,80.5,9,7,4,1,93.0,76.0,1020.7,1021.0,0.0,0.0,14.6,15.2,1,1.0,2025,5,18
25,19.5,23.9,0.2,0.0,0.0,0,28.0,1,15,5,5,93.0,95.0,1014.3,1013.4,0.0,0.0,21.6,21.9,0,1.0,2025,3,21
25,19.5,23.9,0.2,0.0,0.0,0,28.0,1,15,5,5,93.0,95.0,1014.3,1013.4,0.0,0.0,21.6,21.9,0,1.0,2025,3,21
25,10.1,21.5,0.2,0.0,0.0,9,44.0,13,9,12,11,83.0,61.0,1025.4,1023.2,0.0,0.0,13.5,17.6,0,1.0,2025,8,13
25,10.4,15.6,5.5,0.0,0.0,13,30.0,4,10,9,8,97.0,84.0,1028.0,1025.4,0.0,0.0,11.8,14.4,1,1.0,2025,8,11
25,16.5,18.4,0.2,0.0,0.0,9,69.0,7,10,16,20,73.0,64.0,1024.5,1025.5,0.0,0.0,17.4,17.8,0,1.0,2024,10,12
25,16.2,22.3,5.5,0.0,0.0,13,52.0,5,7,1,0,93.0,88.0,1015.8,1013.8,0.0,0.0,17.3,20.0,1,1.0,2025,4,17
25,6.7,18.4,0.0,0.0,0.0,0,70.0,14,15,6,7,61.0,51.0,1023.7,1020.1,0.0,0.0,12.2,17.0,0,1.0,2025,7,25
25,8.4,14.3,0.0,0.0,0.0,9,59.0,9,7,1,10,60.0,84.0,1025.1,1025.9,0.0,0.0,11.8,11.9,0,1.0,2025,8,18
25,17.4,25.2,5.5,0.0,0.0,9,59.0,7,10,19,15,95.0,95.0,1013.6,1013.5,0.0,0.0,20.6,21.7,1,1.0,2025,1,9
25,16.1,21.4,5.5,0.0,0.0,9,80.5,6,4,16,20,82.5,75.0,1009.1,1008.4,0.0,0.0,17.7,18.8,1,1.0,2025,1,17
25,17.5,21.5,5.5,0.0,0.0,13,80.5,7,8,8,20,96.0,94.0,1009.9,1005.3,0.0,0.0,19.2,20.1,1,1.0,2025,4,27
25,18.9,22.4,0.0,0.0,0.0,13,43.0,6,10,13,4,83.0,87.0,1021.2,1018.2,0.0,0.0,20.4,20.4,0,1.0,2024,11,11
25,19.9,25.9,0.0,0.0,0.0,9,65.0,2,5,15,19,85.0,83.0,1017.0,1011.4,0.0,0.0,22.3,22.9,0,1.0,2024,11,17
25,15.1,17.5,5.5,0.0,0.0,9,31.0,9,4,5,8,97.0,94.0,1018.3,1016.2,0.0,0.0,15.8,16.8,1,1.0,2024,8,15
25,12.0,16.9,0.0,0.0,0.0,13,35.0,4,4,1,0,98.0,91.0,1031.1,1029.6,0.0,0.0,12.9,16.5,0,1.0,2024,8,11
25,19.8,25.9,3.2,0.0,0.0,10,57.0,12,11,16,9,95.0,70.0,1020.0,1019.4,0.0,0.0,21.1,25.2,1,1.0,2025,3,7
25,6.7,18.4,0.0,0.0,0.0,0,70.0,14,15,6,7,61.0,51.0,1023.7,1020.1,0.0,0.0,12.2,17.0,0,1.0,2025,7,25
25,21.0,24.7,0.0,0.0,0.0,6,37.0,15,11,0,8,81.0,72.0,1023.4,1020.3,0.0,0.0,21.9,22.6,0,1.0,2025,4,24
25,19.1,21.2,5.5,0.0,0.0,0,35.0,7,7,4,11,98.0,97.0,1011.2,1007.1,0.0,0.0,20.9,20.8,1,1.0,2025,3,29
25,17.4,20.3,3.6,0.0,0.0,13,61.0,7,10,16,19,76.0,72.0,1018.4,1018.0,0.0,0.0,19.3,19.5,1,1.0,2024,10,20
25,8.0,15.8,0.0,0.0,0.0,3,26.0,4,4,9,0,67.0,62.0,1018.3,1017.6,0.0,0.0,11.5,15.1,0,1.0,2025,6,12
25,12.5,21.5,0.0,0.0,0.0,5,30.0,14,6,6,1,87.0,69.0,1019.5,1013.9,0.0,0.0,14.8,20.6,0,1.0,2025,7,6
25,20.7,26.4,5.5,0.0,0.0,15,37.0,12,8,15,6,78.0,76.0,1020.2,1018.5,0.0,0.0,24.2,25.4,1,1.0,2025,3,5
25,17.4,25.2,5.5,0.0,0.0,9,59.0,7,10,19,15,95.0,95.0,1013.6,1013.5,0.0,0.0,20.6,21.7,1,1.0,2025,1,9
25,17.4,20.3,3.6,0.0,0.0,13,61.0,7,10,16,19,76.0,72.0,1018.4,1018.0,0.0,0.0,19.3,19.5,1,1.0,2024,10,20
25,20.3,21.8,0.0,0.0,0.0,15,67.0,6,10,18,20,90.0,87.0,1018.2,1019.5,0.0,0.0,20.7,20.8,0,1.0,2025,2,20
25,16.4,20.0,0.0,0.0,0.0,13,56.0,9,10,1,20,57.0,75.0,1023.4,1025.0,0.0,0.0,19.3,17.9,0,1.0,2025,5,8
25,6.7,18.4,0.0,0.0,0.0,0,70.0,14,15,6,7,61.0,51.0,1023.7,1020.1,0.0,0.0,12.2,17.0,0,1.0,2025,7,25
25,13.3,17.6,5.5,0.0,0.0,15,43.0,14,4,9,10,96.0,86.0,1022.5,1019.9,0.0,0.0,13.9,17.4,1,1.0,2025,8,4
25,10.7,17.9,0.0,0.0,0.0,5,22.0,9,11,2,18,77.0,75.0,1025.9,1021.5,0.0,0.0,12.6,15.0,0,1.0,2024,8,5
25,13.8,24.7,0.8,0.0,0.0,5,41.0,3,0,4,10,77.0,53.0,1018.9,1013.5,0.0,0.0,16.6,24.0,0,1.0,2024,8,24
25,9.9,15.4,4.4,0.0,0.0,13,59.0,5,7,3,7,71.0,66.0,1022.1,1020.2,0.0,0.0,11.2,14.9,1,1.0,2025,6,13
25,17.4,21.3,1.2,0.0,0.0,13,57.0,9,4,3,13,68.0,68.0,1021.4,1017.3,0.0,0.0,19.2,20.8,1,1.0,2025,4,16
25,16.5,18.4,0.2,0.0,0.0,9,69.0,7,10,16,20,73.0,64.0,1024.5,1025.5,0.0,0.0,17.4,17.8,0,1.0,2024,10,12
25,18.8,24.1,0.0,0.0,0.0,6,33.0,6,10,9,3,82.0,81.0,1029.5,1026.1,0.0,0.0,23.1,21.8,0,1.0,2025,4,13
25,21.2,30.5,0.2,0.0,0.0,9,65.0,2,15,17,16,80.0,73.0,1008.4,1004.2,0.0,0.0,24.5,27.2,0,1.0,2024,12,17
25,13.7,25.2,0.0,0.0,0.0,13,61.0,1,3,5,3,70.0,54.0,1019.8,1016.2,0.0,0.0,18.1,24.5,0,1.0,2024,10,14
25,19.6,20.9,5.5,0.0,0.0,9,80.0,7,4,16,20,83.0,97.0,1017.4,1015.5,0.0,0.0,20.4,19.1,1,1.0,2025,1,8
25,20.2,28.4,0.0,0.0,0.0,9,46.0,2,4,2,15,92.0,74.0,1008.1,1005.2,0.0,0.0,22.1,24.5,0,1.0,2024,11,7
25,11.8,18.5,0.0,0.0,0.0,13,57.0,9,7,1,9,62.0,92.0,1013.3,1015.7,0.0,0.0,16.1,13.9,0,1.0,2024,8,18
25,19.8,22.7,5.5,0.0,0.0,13,48.0,7,10,7,8,83.0,83.0,1015.9,1013.5,0.0,0.0,21.0,21.8,1,1.0,2025,1,29
25,12.4,17.1,5.4,0.0,0.0,15,44.0,5,10,0,13,80.0,73.0,1032.0,1030.0,0.0,0.0,13.4,16.6,1,1.0,2025,8,8
25,20.8,21.1,3.4,0.0,0.0,13,69.0,6,10,17,20,92.0,94.0,1018.4,1018.2,0.0,0.0,20.9,20.3,1,1.0,2025,1,7
25,17.4,20.3,3.6,0.0,0.0,13,61.0,7,10,16,19,76.0,72.0,1018.4,1018.0,0.0,0.0,19.3,19.5,1,1.0,2024,10,20
25,22.0,22.3,0.0,0.0,0.0,9,44.0,6,10,19,6,95.0,96.0,1023.7,1023.4,0.0,0.0,22.2,20.9,0,1.0,2025,2,25
25,10.1,17.1,0.0,0.0,0.0,8,22.0,14,3,5,11,63.0,53.0,1015.4,1013.1,0.0,0.0,13.2,16.3,0,1.0,2025,7,29
25,20.2,28.4,0.0,0.0,0.0,9,46.0,2,4,2,15,92.0,74.0,1008.1,1005.2,0.0,0.0,22.1,24.5,0,1.0,2024,11,7
25,16.9,20.2,5.5,0.0,0.0,0,41.0,4,8,6,14,97.0,87.0,1027.4,1024.8,0.0,0.0,18.4,18.3,1,1.0,2025,5,12
25,20.7,26.4,5.5,0.0,0.0,15,37.0,12,8,15,6,78.0,76.0,1020.2,1018.5,0.0,0.0,24.2,25.4,1,1.0,2025,3,5
25,13.3,18.8,5.5,0.0,0.0,15,65.0,5,7,3,5,93.0,89.0,1031.9,1030.4,0.0,0.0,15.6,16.8,1,1.0,2025,5,2
25,18.9,22.4,0.0,0.0,0.0,13,43.0,6,10,13,4,83.0,87.0,1021.2,1018.2,0.0,0.0,20.4,20.4,0,1.0,2024,11,11
25,12.4,20.7,1.4,0.0,0.0,10,26.0,14,14,6,7,63.0,63.0,1023.4,1021.3,0.0,0.0,18.4,19.4,1,1.0,2024,10,1
25,17.0,23.6,5.5,0.0,0.0,13,80.5,7,10,16,20,93.0,87.0,1013.8,1016.3,0.0,0.0,21.3,23.1,1,1.0,2025,1,18
25,20.8,21.1,3.4,0.0,0.0,13,69.0,6,10,17,20,92.0,94.0,1018.4,1018.2,0.0,0.0,20.9,20.3,1,1.0,2025,1,7
25,9.3,15.5,0.0,0.0,0.0,13,56.0,9,4,4,9,79.0,91.0,1018.0,1017.0,0.0,0.0,12.5,13.2,0,1.0,2025,7,18
25,13.3,17.6,5.5,0.0,0.0,15,43.0,14,4,9,10,96.0,86.0,1022.5,1019.9,0.0,0.0,13.9,17.4,1,1.0,2025,8,4
25,14.5,18.1,5.5,0.0,0.0,13,80.5,9,7,4,1,93.0,76.0,1020.7,1021.0,0.0,0.0,14.6,15.2,1,1.0,2025,5,18
25,9.9,15.4,4.4,0.0,0.0,13,59.0,5,7,3,7,71.0,66.0,1022.1,1020.2,0.0,0.0,11.2,14.9,1,1.0,2025,6,13
25,17.5,21.5,5.5,0.0,0.0,13,80.5,7,8,8,20,96.0,94.0,1009.9,1005.3,0.0,0.0,19.2,20.1,1,1.0,2025,4,27
25,18.0,25.7,0.2,0.0,0.0,4,52.0,2,15,12,9,86.0,82.0,1016.7,1013.3,0.0,0.0,21.1,23.2,0,1.0,2025,4,26
25,10.7,17.9,0.0,0.0,0.0,5,22.0,9,11,2,18,77.0,75.0,1025.9,1021.5,0.0,0.0,12.6,15.0,0,1.0,2024,8,5
25,9.8,15.3,0.0,0.0,0.0,13,80.5,6,4,14,20,57.0,71.0,1025.6,1025.0,0.0,0.0,12.4,13.5,0,1.0,2024,9,15
25,16.2,22.3,5.5,0.0,0.0,13,52.0,5,7,1,0,93.0,88.0,1015.8,1013.8,0.0,0.0,17.3,20.0,1,1.0,2025,4,17
25,14.8,21.4,1.6,0.0,0.0,13,54.0,5,10,2,4,82.5,77.0,1015.7,1013.8,0.0,0.0,16.6,19.8,1,1.0,2025,5,17
25,12.8,19.2,5.5,0.0,0.0,13,78.0,5,4,1,13,92.0,86.0,1026.4,1025.9,0.0,0.0,14.2,16.7,1,1.0,2025,5,1
25,10.3,16.3,5.5,0.0,0.0,4,46.0,13,15,14,20,84.0,82.0,1031.0,1028.0,0.0,0.0,14.7,14.7,1,1.0,2025,8,20
25,19.7,28.9,0.0,0.0,0.0,13,50.0,3,8,3,7,70.0,64.0,1010.8,1008.8,0.0,0.0,21.9,25.1,0,1.0,2025,4,21
25,15.4,16.7,0.8,0.0,0.0,13,63.0,7,10,14,16,94.0,78.0,1022.1,1021.6,0.0,0.0,15.4,15.9,0,1.0,2024,10,8
25,11.8,13.9,5.5,0.0,0.0,3,78.0,9,12,8,13,92.0,83.0,1009.9,1000.2,0.0,0.0,12.4,11.7,1,1.0,2025,7,1
25,20.3,21.8,0.0,0.0,0.0,15,67.0,6,10,18,20,90.0,87.0,1018.2,1019.5,0.0,0.0,20.7,20.8,0,1.0,2025,2,20
25,17.5,21.5,5.5,0.0,0.0,13,80.5,7,8,8,20,96.0,94.0,1009.9,1005.3,0.0,0.0,19.2,20.1,1,1.0,2025,4,27
25,17.4,25.2,5.5,0.0,0.0,9,59.0,7,10,19,15,95.0,95.0,1013.6,1013.5,0.0,0.0,20.6,21.7,1,1.0,2025,1,9
25,18.8,24.1,0.0,0.0,0.0,6,33.0,6,10,9,3,82.0,81.0,1029.5,1026.1,0.0,0.0,23.1,21.8,0,1.0,2025,4,13
25,12.3,16.2,5.5,0.0,0.0,9,33.0,5,9,5,11,95.0,95.0,1023.3,1018.5,0.0,0.0,14.2,15.5,1,1.0,2025,8,22
25,10.4,15.6,5.5,0.0,0.0,13,30.0,4,10,9,8,97.0,84.0,1028.0,1025.4,0.0,0.0,11.8,14.4,1,1.0,2025,8,11
25,20.6,26.4,1.4,0.0,0.0,14,46.0,8,9,17,4,85.0,78.0,1021.5,1021.5,0.0,0.0,23.0,24.4,1,1.0,2025,3,8
25,19.5,20.8,1.6,0.0,0.0,12,30.0,6,4,4,10,97.0,97.0,1017.6,1016.0,0.0,0.0,20.3,20.0,1,1.0,2024,11,29
25,20.3,21.8,0.0,0.0,0.0,15,67.0,6,10,18,20,90.0,87.0,1018.2,1019.5,0.0,0.0,20.7,20.8,0,1.0,2025,2,20
25,16.9,20.4,4.2,0.0,0.0,11,50.0,8,9,14,4,82.5,85.0,1025.7,1023.0,0.0,0.0,19.6,18.7,1,1.0,2025,5,21
25,16.2,23.3,5.5,0.0,0.0,15,44.0,7,11,15,4,76.0,67.0,1015.1,1015.5,0.0,0.0,19.5,22.8,1,1.0,2024,11,1
25,17.5,21.5,5.5,0.0,0.0,13,80.5,7,8,8,20,96.0,94.0,1009.9,1005.3,0.0,0.0,19.2,20.1,1,1.0,2025,4,27
25,22.7,37.6,0.0,0.0,0.0,13,78.0,1,15,5,10,86.0,70.0,1009.5,1006.9,0.0,0.0,25.7,30.6,0,1.0,2025,1,28
25,16.1,21.4,5.5,0.0,0.0,9,80.5,6,4,16,20,82.5,75.0,1009.1,1008.4,0.0,0.0,17.7,18.8,1,1.0,2025,1,17
25,12.8,19.2,5.5,0.0,0.0,13,78.0,5,4,1,13,92.0,86.0,1026.4,1025.9,0.0,0.0,14.2,16.7,1,1.0,2025,5,1
25,20.7,31.3,0.4,0.0,0.0,9,44.0,0,15,11,19,77.0,61.0,1015.8,1012.3,0.0,0.0,26.0,29.8,0,1.0,2025,1,6
25,19.5,23.9,0.2,0.0,0.0,0,28.0,1,15,5,5,93.0,95.0,1014.3,1013.4,0.0,0.0,21.6,21.9,0,1.0,2025,3,21
25,18.6,23.6,5.5,0.0,0.0,9,69.0,5,4,11,20,89.0,82.0,1006.4,1005.6,0.0,0.0,20.1,22.8,1,1.0,2025,3,30
25,15.6,20.9,3.2,0.0,0.0,15,72.0,12,11,16,20,71.0,78.0,1028.1,1026.1,0.0,0.0,19.1,19.0,1,1.0,2025,5,20
25,16.2,23.3,5.5,0.0,0.0,15,44.0,7,11,15,4,76.0,67.0,1015.1,1015.5,0.0,0.0,19.5,22.8,1,1.0,2024,11,1
25,13.1,18.3,3.4,0.0,0.0,13,48.0,7,8,8,9,89.0,67.0,1025.9,1024.5,0.0,0.0,13.9,16.7,1,1.0,2024,10,9
25,20.3,21.5,5.5,0.0,0.0,9,80.5,6,10,3,20,93.0,93.0,1000.4,1002.8,0.0,0.0,21.5,19.4,1,1.0,2025,1,16
25,14.8,21.4,1.6,0.0,0.0,13,54.0,5,10,2,4,82.5,77.0,1015.7,1013.8,0.0,0.0,16.6,19.8,1,1.0,2025,5,17
25,6.7,18.4,0.0,0.0,0.0,0,70.0,14,15,6,7,61.0,51.0,1023.7,1020.1,0.0,0.0,12.2,17.0,0,1.0,2025,7,25
25,13.8,24.7,0.8,0.0,0.0,5,41.0,3,0,4,10,77.0,53.0,1018.9,1013.5,0.0,0.0,16.6,24.0,0,1.0,2024,8,24
25,12.2,18.7,0.0,0.0,0.0,0,65.0,3,6,2,9,82.5,74.0,1019.4,1015.2,0.0,0.0,15.4,16.4,0,1.0,2025,5,26
25,20.7,31.3,0.4,0.0,0.0,9,44.0,0,15,11,19,77.0,61.0,1015.8,1012.3,0.0,0.0,26.0,29.8,0,1.0,2025,1,6
25,17.0,23.3,0.0,0.0,0.0,0,46.0,3,15,9,21,77.0,74.0,1015.4,1009.5,0.0,0.0,19.6,20.8,0,1.0,2024,9,25
25,15.3,23.5,5.5,0.0,0.0,13,54.0,10,12,9,2,91.0,92.0,1014.5,1012.6,0.0,0.0,15.7,18.3,1,1.0,2025,4,22
25,12.4,17.1,5.4,0.0,0.0,15,44.0,5,10,0,13,80.0,73.0,1032.0,1030.0,0.0,0.0,13.4,16.6,1,1.0,2025,8,8
25,18.8,24.1,0.0,0.0,0.0,6,33.0,6,10,9,3,82.0,81.0,1029.5,1026.1,0.0,0.0,23.1,21.8,0,1.0,2025,4,13
25,15.1,17.5,5.5,0.0,0.0,9,31.0,9,4,5,8,97.0,94.0,1018.3,1016.2,0.0,0.0,15.8,16.8,1,1.0,2024,8,15
25,13.7,22.6,0.0,0.0,0.0,6,22.0,5,9,1,18,83.0,76.0,1034.0,1031.0,0.0,0.0,16.1,21.0,0,1.0,2025,5,4
25,8.4,14.3,0.0,0.0,0.0,9,59.0,9,7,1,10,60.0,84.0,1025.1,1025.9,0.0,0.0,11.8,11.9,0,1.0,2025,8,18
25,11.3,13.8,0.8,0.0,0.0,9,74.0,9,4,13,16,85.0,90.0,1014.2,1015.5,0.0,0.0,11.5,12.3,0,1.0,2025,6,4
25,17.2,19.4,0.2,0.0,0.0,13,37.0,9,4,3,9,82.5,75.0,1020.8,1019.4,0.0,0.0,18.8,18.1,0,1.0,2025,5,15
25,10.4,16.8,5.5,0.0,0.0,3,52.0,9,7,15,7,95.0,83.0,996.6,1000.9,0.0,0.0,13.7,15.0,1,1.0,2025,7,2
25,12.7,19.2,0.0,0.0,0.0,5,54.0,1,6,13,6,85.0,75.0,1019.8,1014.4,0.0,0.0,16.1,18.6,0,1.0,2025,7,22
25,6.7,18.4,0.0,0.0,0.0,0,70.0,14,15,6,7,61.0,51.0,1023.7,1020.1,0.0,0.0,12.2,17.0,0,1.0,2025,7,25
25,14.1,17.0,5.5,0.0,0.0,9,74.0,7,8,16,20,91.0,93.0,1016.6,1018.0,0.0,0.0,14.6,13.6,1,1.0,2024,9,26
25,8.0,15.8,0.0,0.0,0.0,3,26.0,4,4,9,0,67.0,62.0,1018.3,1017.6,0.0,0.0,11.5,15.1,0,1.0,2025,6,12
25,20.2,28.4,0.0,0.0,0.0,9,46.0,2,4,2,15,92.0,74.0,1008.1,1005.2,0.0,0.0,22.1,24.5,0,1.0,2024,11,7
25,20.8,22.7,3.6,0.0,0.0,4,41.0,13,13,17,6,97.0,84.0,1020.4,1019.9,0.0,0.0,21.6,22.2,1,1.0,2025,3,11
25,16.1,21.4,5.5,0.0,0.0,9,80.5,6,4,16,20,82.5,75.0,1009.1,1008.4,0.0,0.0,17.7,18.8,1,1.0,2025,1,17
25,13.3,18.8,5.5,0.0,0.0,15,65.0,5,7,3,5,93.0,89.0,1031.9,1030.4,0.0,0.0,15.6,16.8,1,1.0,2025,5,2
25,12.8,17.5,5.5,0.0,0.0,6,35.0,5,10,2,5,94.0,93.0,1032.5,1030.3,0.0,0.0,14.1,16.1,1,1.0,2024,8,12
25,20.5,26.1,0.0,0.0,0.0,14,22.0,9,9,2,5,90.0,72.0,1022.6,1021.8,0.0,0.0,21.4,25.1,0,1.0,2025,3,27
25,16.1,23.8,0.4,0.0,0.0,13,43.0,4,8,5,7,85.0,80.0,1017.3,1015.4,0.0,0.0,19.0,22.4,0,1.0,2025,4,29
25,15.1,17.5,5.5,0.0,0.0,9,31.0,9,4,5,8,97.0,94.0,1018.3,1016.2,0.0,0.0,15.8,16.8,1,1.0,2024,8,15
25,12.8,18.8,5.5,0.0,0.0,15,80.5,12,11,16,19,86.0,90.0,1018.6,1019.2,0.0,0.0,17.0,16.6,1,1.0,2025,8,3
25,8.7,14.8,0.6,0.0,0.0,2,19.0,3,12,2,11,79.0,69.0,1012.9,1010.3,0.0,0.0,9.0,13.8,0,1.0,2025,7,15
25,10.7,17.9,0.0,0.0,0.0,5,22.0,9,11,2,18,77.0,75.0,1025.9,1021.5,0.0,0.0,12.6,15.0,0,1.0,2024,8,5
25,16.1,21.4,5.5,0.0,0.0,9,80.5,6,4,16,20,82.5,75.0,1009.1,1008.4,0.0,0.0,17.7,18.8,1,1.0,2025,1,17
25,10.4,15.6,5.5,0.0,0.0,13,30.0,4,10,9,8,97.0,84.0,1028.0,1025.4,0.0,0.0,11.8,14.4,1,1.0,2025,8,11
25,9.9,15.4,4.4,0.0,0.0,13,59.0,5,7,3,7,71.0,66.0,1022.1,1020.2,0.0,0.0,11.2,14.9,1,1.0,2025,6,13
25,19.8,22.7,5.5,0.0,0.0,13,48.0,7,10,7,8,83.0,83.0,1015.9,1013.5,0.0,0.0,21.0,21.8,1,1.0,2025,1,29
25,14.0,18.8,4.2,0.0,0.0,15,44.0,9,4,3,7,90.0,81.0,1032.2,1030.1,0.0,0.0,15.5,18.2,1,1.0,2025,5,9
25,11.8,13.9,5.5,0.0,0.0,3,78.0,9,12,8,13,92.0,83.0,1009.9,1000.2,0.0,0.0,12.4,11.7,1,1.0,2025,7,1
25,16.7,19.1,0.0,0.0,0.0,15,80.0,6,10,15,20,84.0,87.0,1020.8,1020.7,0.0,0.0,17.6,16.2,0,1.0,2024,9,12
25,17.3,27.4,5.5,0.0,0.0,13,70.0,1,15,2,7,71.0,73.0,1025.5,1022.3,0.0,0.0,22.1,24.4,1,1.0,2025,4,14
25,11.3,13.8,0.8,0.0,0.0,9,74.0,9,4,13,16,85.0,90.0,1014.2,1015.5,0.0,0.0,11.5,12.3,0,1.0,2025,6,4
25,21.3,23.5,0.0,0.0,0.0,0,44.0,2,15,18,3,90.0,88.0,1020.3,1019.1,0.0,0.0,21.4,22.3,0,1.0,2025,3,10
25,9.8,15.3,0.0,0.0,0.0,13,80.5,6,4,14,20,57.0,71.0,1025.6,1025.0,0.0,0.0,12.4,13.5,0,1.0,2024,9,15
25,17.5,21.5,5.5,0.0,0.0,13,80.5,7,8,8,20,96.0,94.0,1009.9,1005.3,0.0,0.0,19.2,20.1,1,1.0,2025,4,27
25,19.8,22.7,5.5,0.0,0.0,13,48.0,7,10,7,8,83.0,83.0,1015.9,1013.5,0.0,0.0,21.0,21.8,1,1.0,2025,1,29
25,10.7,17.9,0.0,0.0,0.0,5,22.0,9,11,2,18,77.0,75.0,1025.9,1021.5,0.0,0.0,12.6,15.0,0,1.0,2024,8,5
25,20.2,24.9,2.8,0.0,0.0,9,39.0,9,4,4,9,87.0,85.0,1016.6,1015.9,0.0,0.0,21.4,23.8,1,1.0,2025,3,22
25,16.2,22.3,5.5,0.0,0.0,13,52.0,5,7,1,0,93.0,88.0,1015.8,1013.8,0.0,0.0,17.3,20.0,1,1.0,2025,4,17
25,18.3,23.3,5.5,0.0,0.0,11,41.0,3,13,12,0,91.0,77.0,1013.0,1009.6,0.0,0.0,19.8,23.0,1,1.0,2024,11,13
25,19.8,22.7,5.5,0.0,0.0,13,48.0,7,10,7,8,83.0,83.0,1015.9,1013.5,0.0,0.0,21.0,21.8,1,1.0,2025,1,29
25,20.1,26.5,5.5,0.0,0.0,15,57.0,12,10,17,12,83.0,78.0,1019.5,1019.9,0.0,0.0,23.6,24.8,1,1.0,2025,3,4
25,10.1,17.1,0.0,0.0,0.0,8,22.0,14,3,5,11,63.0,53.0,1015.4,1013.1,0.0,0.0,13.2,16.3,0,1.0,2025,7,29
25,20.6,26.4,1.4,0.0,0.0,14,46.0,8,9,17,4,85.0,78.0,1021.5,1021.5,0.0,0.0,23.0,24.4,1,1.0,2025,3,8
25,9.6,15.9,0.0,0.0,0.0,13,48.0,9,4,1,10,64.0,73.0,1030.5,1028.6,0.0,0.0,11.9,14.9,0,1.0,2025,6,27
25,9.1,17.1,5.5,0.0,0.0,5,35.0,10,7,9,5,93.0,72.0,1031.1,1028.7,0.0,0.0,10.4,15.6,1,1.0,2025,8,19
25,18.6,23.6,5.5,0.0,0.0,9,69.0,5,4,11,20,89.0,82.0,1006.4,1005.6,0.0,0.0,20.1,22.8,1,1.0,2025,3,30
25,10.4,16.8,5.5,0.0,0.0,3,52.0,9,7,15,7,95.0,83.0,996.6,1000.9,0.0,0.0,13.7,15.0,1,1.0,2025,7,2
25,15.1,17.5,5.5,0.0,0.0,9,31.0,9,4,5,8,97.0,94.0,1018.3,1016.2,0.0,0.0,15.8,16.8,1,1.0,2024,8,15
25,21.3,23.5,0.0,0.0,0.0,0,44.0,2,15,18,3,90.0,88.0,1020.3,1019.1,0.0,0.0,21.4,22.3,0,1.0,2025,3,10
